step,loss,bpc,acc,gnorm,lr,elapsed_s
443,4.499536,6.4915,0.160431,0.1079,0.001000,1224.1
444,4.498198,6.4896,0.157023,0.0980,0.001000,1227.0
445,4.504078,6.4980,0.157841,0.1222,0.001000,1229.8
446,4.505576,6.5002,0.155110,0.1232,0.001000,1232.6
447,4.520190,6.5213,0.156522,0.1135,0.001000,1235.2
448,4.506435,6.5014,0.161268,0.1044,0.001000,1238.0
449,4.497823,6.4890,0.159562,0.1067,0.001000,1240.7
450,4.488281,6.4752,0.167435,0.1213,0.001000,1243.3
451,4.498682,6.4902,0.157365,0.1140,0.001000,1246.2
452,4.487148,6.4736,0.158363,0.1279,0.001000,1249.0
453,4.496533,6.4871,0.161456,0.1088,0.001000,1251.7
454,4.482430,6.4668,0.159576,0.1192,0.001000,1254.5
455,4.479191,6.4621,0.167435,0.1124,0.001000,1257.3
456,4.497235,6.4882,0.158885,0.1033,0.001000,1260.0
457,4.492091,6.4807,0.162819,0.1192,0.001000,1262.9
458,4.490550,6.4785,0.159897,0.1294,0.001000,1265.6
459,4.485243,6.4709,0.160955,0.1220,0.001000,1268.3
460,4.490696,6.4787,0.160424,0.1234,0.001000,1271.1
461,4.493164,6.4823,0.162652,0.1340,0.001000,1273.9
462,4.534949,6.5426,0.154731,0.1403,0.001000,1276.7
463,4.530795,6.5366,0.156459,0.1375,0.001000,1280.0
464,4.510862,6.5078,0.158665,0.1137,0.001000,1282.7
465,4.501337,6.4941,0.161290,0.1175,0.001000,1285.5
466,4.492830,6.4818,0.163332,0.1333,0.001000,1288.2
467,4.501920,6.4949,0.160766,0.1310,0.001000,1291.0
468,4.508055,6.5038,0.159747,0.1276,0.001000,1293.8
469,4.522656,6.5248,0.152728,0.1303,0.001000,1296.8
470,4.494758,6.4846,0.160418,0.1293,0.001000,1299.4
471,4.503103,6.4966,0.160614,0.1340,0.001000,1302.2
472,4.513167,6.5111,0.160240,0.1252,0.001000,1304.9
473,4.501230,6.4939,0.163388,0.1143,0.001000,1307.6
474,4.493668,6.4830,0.164473,0.1116,0.001000,1310.4
475,4.499751,6.4918,0.160082,0.1253,0.001000,1313.2
476,4.496213,6.4867,0.155635,0.1361,0.001000,1316.0
477,4.500700,6.4932,0.160171,0.1239,0.001000,1318.8
478,4.502017,6.4951,0.160335,0.1170,0.001000,1321.7
479,4.501266,6.4940,0.161103,0.1200,0.001000,1324.3
480,4.492175,6.4809,0.161797,0.1345,0.001000,1327.0
481,4.507718,6.5033,0.161114,0.1286,0.001000,1330.0
482,4.496114,6.4865,0.162264,0.1185,0.001000,1332.8
483,4.485304,6.4709,0.162005,0.1158,0.001000,1335.5
484,4.491297,6.4796,0.160931,0.1214,0.001000,1338.2
485,4.483079,6.4677,0.161274,0.1253,0.001000,1341.1
486,4.491539,6.4799,0.162822,0.1168,0.001000,1343.9
487,4.496565,6.4872,0.161792,0.1135,0.001000,1346.9
488,4.485253,6.4709,0.167095,0.1077,0.001000,1349.7
489,4.490229,6.4781,0.159932,0.1318,0.001000,1352.4
490,4.483887,6.4689,0.169837,0.1074,0.001000,1355.2
491,4.492962,6.4820,0.160772,0.1098,0.001000,1358.0
492,4.495267,6.4853,0.159398,0.1141,0.001000,1360.9
493,4.473172,6.4534,0.164873,0.1186,0.001000,1363.7
494,4.489068,6.4764,0.161621,0.1209,0.001000,1366.6
495,4.498849,6.4905,0.161973,0.1396,0.001000,1369.5
496,4.480950,6.4647,0.166068,0.1157,0.001000,1372.5
497,4.494921,6.4848,0.165385,0.1145,0.001000,1375.4
498,4.496762,6.4875,0.159733,0.1232,0.001000,1378.5
499,4.501631,6.4945,0.161627,0.1171,0.001000,1381.6
500,4.499319,6.4912,0.161279,0.1194,0.001000,1384.6
