step,loss,bpc,acc,gnorm,lr,elapsed_s
443,4.490578,6.4786,0.164189,0.1231,0.001000,1355.9
444,4.481198,6.4650,0.161120,0.1068,0.001000,1359.0
445,4.488064,6.4749,0.166752,0.1177,0.001000,1362.0
446,4.482318,6.4666,0.165896,0.1250,0.001000,1365.0
447,4.505574,6.5002,0.165729,0.1167,0.001000,1368.0
448,4.492268,6.4810,0.163496,0.1111,0.001000,1371.0
449,4.484762,6.4702,0.165725,0.1068,0.001000,1374.0
450,4.470255,6.4492,0.171531,0.1243,0.001000,1377.2
451,4.483472,6.4683,0.162314,0.1364,0.001000,1380.3
452,4.467407,6.4451,0.164013,0.1137,0.001000,1383.3
453,4.479746,6.4629,0.165898,0.1163,0.001000,1386.4
454,4.468678,6.4470,0.162993,0.1204,0.001000,1389.5
455,4.461258,6.4363,0.171194,0.1223,0.001000,1392.6
456,4.473264,6.4536,0.166410,0.1093,0.001000,1395.8
457,4.469836,6.4486,0.171370,0.1242,0.001000,1398.8
458,4.472738,6.4528,0.169494,0.1203,0.001000,1401.7
459,4.463401,6.4393,0.168627,0.1285,0.001000,1404.8
460,4.466640,6.4440,0.170857,0.1172,0.001000,1407.9
461,4.470052,6.4489,0.171878,0.1266,0.001000,1410.9
462,4.504579,6.4988,0.165894,0.1344,0.001000,1414.0
463,4.505192,6.4996,0.167267,0.1197,0.001000,1417.1
464,4.489592,6.4771,0.165032,0.1112,0.001000,1420.1
465,4.480301,6.4637,0.165899,0.1232,0.001000,1423.1
466,4.478224,6.4607,0.169660,0.1317,0.001000,1426.1
467,4.475744,6.4572,0.165897,0.1239,0.001000,1429.0
468,4.490981,6.4791,0.168461,0.1303,0.001000,1432.1
469,4.503112,6.4966,0.160766,0.1340,0.001000,1435.1
470,4.474466,6.4553,0.170690,0.1406,0.001000,1438.2
471,4.480502,6.4640,0.162660,0.1294,0.001000,1441.3
472,4.485377,6.4711,0.165381,0.1280,0.001000,1444.2
473,4.487157,6.4736,0.166809,0.1356,0.001000,1447.1
474,4.476951,6.4589,0.170456,0.1154,0.001000,1450.3
475,4.480503,6.4640,0.168633,0.1191,0.001000,1453.3
476,4.477390,6.4595,0.164871,0.1245,0.001000,1456.3
477,4.477688,6.4600,0.163077,0.1155,0.001000,1459.4
478,4.477359,6.4595,0.167864,0.1296,0.001000,1462.4
479,4.479910,6.4632,0.168807,0.1096,0.001000,1465.4
480,4.468818,6.4472,0.165214,0.1274,0.001000,1468.5
481,4.484748,6.4701,0.164189,0.1210,0.001000,1471.4
482,4.474936,6.4560,0.168439,0.1163,0.001000,1474.5
483,4.462454,6.4380,0.169338,0.1210,0.001000,1477.5
484,4.479092,6.4620,0.163157,0.1323,0.001000,1480.5
485,4.474245,6.4550,0.166067,0.1250,0.001000,1483.6
486,4.477410,6.4596,0.167606,0.1228,0.001000,1486.8
487,4.486997,6.4734,0.169318,0.1240,0.001000,1489.7
488,4.475500,6.4568,0.172573,0.1214,0.001000,1492.7
489,4.477948,6.4603,0.168457,0.1242,0.001000,1495.8
490,4.470056,6.4489,0.177378,0.1186,0.001000,1498.8
491,4.480023,6.4633,0.162822,0.1304,0.001000,1501.9
492,4.480833,6.4645,0.159740,0.1264,0.001000,1505.0
493,4.459812,6.4342,0.166410,0.1174,0.001000,1508.1
494,4.466895,6.4444,0.166068,0.1142,0.001000,1511.1
495,4.475419,6.4567,0.162997,0.1086,0.001000,1514.1
496,4.455250,6.4276,0.172738,0.1188,0.001000,1517.4
497,4.463258,6.4391,0.174270,0.1206,0.001000,1520.6
498,4.474598,6.4555,0.164355,0.1315,0.001000,1523.7
499,4.477371,6.4595,0.170169,0.1221,0.001000,1526.6
500,4.489326,6.4767,0.165726,0.1187,0.001000,1529.6
