step,loss,bpc,acc,gnorm,lr,elapsed_s
446,4.501722,6.4946,0.163842,0.1180,0.001000,1136.4
447,4.512137,6.5097,0.161125,0.1057,0.001000,1138.9
448,4.498921,6.4906,0.163839,0.1022,0.001000,1141.3
449,4.491610,6.4800,0.166067,0.1035,0.001000,1143.7
450,4.481458,6.4654,0.171360,0.1160,0.001000,1146.2
451,4.492127,6.4808,0.162997,0.1120,0.001000,1148.6
452,4.482535,6.4670,0.165896,0.1208,0.001000,1151.1
453,4.490710,6.4787,0.167948,0.1112,0.001000,1153.6
454,4.479550,6.4626,0.164702,0.1156,0.001000,1156.1
455,4.472944,6.4531,0.173415,0.1059,0.001000,1158.7
456,4.491269,6.4796,0.161108,0.1035,0.001000,1161.3
457,4.489199,6.4766,0.167436,0.1096,0.001000,1163.8
458,4.489324,6.4767,0.163153,0.1181,0.001000,1166.5
459,4.484868,6.4703,0.163853,0.1154,0.001000,1168.9
460,4.491251,6.4795,0.161963,0.1196,0.001000,1171.4
461,4.492944,6.4820,0.160943,0.1327,0.001000,1173.9
462,4.532445,6.5390,0.159368,0.1341,0.001000,1176.3
463,4.532652,6.5393,0.158346,0.1218,0.001000,1178.7
464,4.509622,6.5060,0.160041,0.1040,0.001000,1181.4
465,4.500901,6.4934,0.161120,0.1110,0.001000,1183.8
466,4.491941,6.4805,0.159569,0.1234,0.001000,1186.3
467,4.498999,6.4907,0.158714,0.1293,0.001000,1188.8
468,4.509344,6.5056,0.158039,0.1216,0.001000,1191.3
469,4.521855,6.5237,0.153412,0.1191,0.001000,1193.7
470,4.498206,6.4896,0.162130,0.1379,0.001000,1196.1
471,4.504910,6.4992,0.162660,0.1329,0.001000,1198.8
472,4.512226,6.5098,0.159040,0.1445,0.001000,1201.3
473,4.503149,6.4967,0.160650,0.1203,0.001000,1203.8
474,4.489805,6.4774,0.166011,0.1141,0.001000,1206.3
475,4.494475,6.4842,0.161279,0.1156,0.001000,1208.7
476,4.495128,6.4851,0.157175,0.1249,0.001000,1211.2
477,4.495698,6.4859,0.156923,0.1246,0.001000,1213.8
478,4.493279,6.4825,0.159480,0.1091,0.001000,1216.5
479,4.497334,6.4883,0.159219,0.1091,0.001000,1219.0
480,4.486170,6.4722,0.160431,0.1198,0.001000,1221.4
481,4.500403,6.4927,0.162822,0.1232,0.001000,1223.9
482,4.495286,6.4853,0.163808,0.1174,0.001000,1226.4
483,4.483389,6.4682,0.166780,0.1101,0.001000,1229.0
484,4.491347,6.4797,0.159904,0.1179,0.001000,1231.5
485,4.484353,6.4696,0.162986,0.1146,0.001000,1234.2
486,4.486946,6.4733,0.166410,0.1083,0.001000,1236.7
487,4.493707,6.4831,0.162134,0.1027,0.001000,1239.3
488,4.485142,6.4707,0.170005,0.1062,0.001000,1241.9
489,4.492364,6.4811,0.162148,0.1318,0.001000,1244.5
490,4.485079,6.4706,0.169837,0.1065,0.001000,1247.0
491,4.493923,6.4834,0.160772,0.1091,0.001000,1249.5
492,4.495571,6.4858,0.160595,0.1152,0.001000,1251.9
493,4.476584,6.4584,0.163677,0.1116,0.001000,1254.4
494,4.483852,6.4689,0.161963,0.1174,0.001000,1256.9
495,4.492998,6.4820,0.162656,0.1129,0.001000,1259.6
496,4.477168,6.4592,0.170002,0.1044,0.001000,1262.1
497,4.488115,6.4750,0.172219,0.1048,0.001000,1264.6
498,4.494788,6.4846,0.164869,0.1088,0.001000,1267.2
499,4.500452,6.4928,0.166069,0.1194,0.001000,1269.7
500,4.498923,6.4906,0.161792,0.1148,0.001000,1272.1
