step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
2560,3.078652,2.362632,0.362793,0.410168,0.000855,1005.2,655360,0.8836
2570,3.116483,2.354567,0.355469,0.406015,0.000854,1008.7,657920,0.8748
2580,3.142649,2.342861,0.356018,0.408549,0.000853,1012.3,660480,0.8696
2590,3.040845,2.336200,0.367615,0.415596,0.000852,1015.6,663040,0.8837
2600,3.066128,2.346727,0.365479,0.413076,0.000851,1020.0,665600,0.8840
2610,3.083385,2.335683,0.360535,0.411126,0.000850,1025.4,668160,0.8766
2620,3.163666,2.353450,0.359558,0.413764,0.000849,1029.5,670720,0.8674
2630,3.138072,2.330865,0.359070,0.413138,0.000847,1032.8,673280,0.8678
2640,3.167046,2.365844,0.355713,0.407963,0.000846,1036.4,675840,0.8707
2650,3.131291,2.372386,0.362793,0.412063,0.000845,1040.7,678400,0.8794
2660,3.030840,2.301299,0.370483,0.420790,0.000844,1044.0,680960,0.8796
2670,3.051607,2.349538,0.367249,0.412827,0.000843,1047.6,683520,0.8889
2680,3.130525,2.341986,0.364197,0.415864,0.000842,1051.3,686080,0.8741
2690,3.126017,2.359334,0.360596,0.410244,0.000841,1054.7,688640,0.8782
2700,3.092561,2.350152,0.367920,0.417974,0.000839,1058.5,691200,0.8795
2710,3.163544,2.360442,0.357727,0.410395,0.000838,1062.0,693760,0.8702
2720,3.155092,2.351542,0.363586,0.416661,0.000837,1067.1,696320,0.8719
2730,3.115525,2.351930,0.362732,0.412779,0.000836,1070.8,698880,0.8779
2740,3.010866,2.322905,0.369263,0.415458,0.000835,1074.1,701440,0.8876
2750,3.004346,2.281210,0.376160,0.425470,0.000834,1077.7,704000,0.8828
2760,3.083385,2.331647,0.366943,0.417791,0.000832,1081.4,706560,0.8776
2770,3.098695,2.350197,0.367310,0.416061,0.000831,1085.2,709120,0.8817
2780,3.210625,2.366503,0.353638,0.407447,0.000830,1088.5,711680,0.8672
2790,3.175782,2.348911,0.362549,0.417582,0.000829,1092.3,714240,0.8672
2800,3.090250,2.311003,0.369019,0.420741,0.000828,1095.5,716800,0.8763
2810,3.195851,2.360731,0.357056,0.411582,0.000826,1100.0,719360,0.8663
2820,3.180677,2.343467,0.361084,0.416879,0.000825,1104.8,721920,0.8643
2830,3.160211,2.327837,0.365601,0.420039,0.000824,1108.4,724480,0.8687
2840,3.145175,2.379418,0.363159,0.412819,0.000823,1111.9,727040,0.8790
2850,3.128221,2.340374,0.365967,0.417941,0.000822,1115.7,729600,0.8743
2860,3.031404,2.299427,0.375000,0.424253,0.000820,1119.2,732160,0.8823
2870,3.149782,2.348879,0.364868,0.417908,0.000819,1122.7,734720,0.8725
2880,3.167407,2.369258,0.364075,0.414797,0.000818,1127.0,737280,0.8761
2890,3.043562,2.312462,0.375671,0.425508,0.000817,1131.8,739840,0.8824
2900,3.031402,2.282541,0.376038,0.429159,0.000815,1137.0,742400,0.8754
2910,3.106014,2.342518,0.371704,0.421038,0.000814,1141.5,744960,0.8820
2920,3.118595,2.371736,0.368164,0.416465,0.000813,1146.2,747520,0.8830
2930,3.126353,2.337623,0.366211,0.417683,0.000812,1150.0,750080,0.8760
2940,3.118913,2.288783,0.377258,0.434299,0.000810,1153.3,752640,0.8677
2950,3.125049,2.299588,0.368774,0.424232,0.000809,1157.5,755200,0.8680
2960,3.124855,2.302147,0.371521,0.427406,0.000808,1162.7,757760,0.8677
2970,3.242450,2.365333,0.361572,0.418554,0.000807,1167.6,760320,0.8625
2980,3.089716,2.324706,0.373169,0.424894,0.000805,1171.7,762880,0.8773
2990,3.169094,2.333826,0.364502,0.418870,0.000804,1175.2,765440,0.8682
3000,3.027940,2.299472,0.379883,0.429291,0.000803,1179.0,768000,0.8843
3010,3.154894,2.321697,0.367310,0.422169,0.000802,1183.8,770560,0.8689
3020,3.076160,2.313241,0.376038,0.428045,0.000800,1188.4,773120,0.8775
3030,3.217659,2.338933,0.363342,0.421056,0.000799,1192.1,775680,0.8621
3040,3.230566,2.384946,0.360229,0.413399,0.000798,1196.3,778240,0.8701
3050,3.282645,2.363428,0.359497,0.417039,0.000797,1199.7,780800,0.8604
3060,3.115886,2.340776,0.369019,0.419319,0.000795,1203.4,783360,0.8783
3070,3.077745,2.299800,0.375488,0.429430,0.000794,1207.0,785920,0.8731
3080,3.101855,2.325552,0.367859,0.419834,0.000793,1210.4,788480,0.8752
3090,3.075080,2.292557,0.374268,0.426492,0.000791,1213.8,791040,0.8764
3100,3.011157,2.299782,0.378479,0.426791,0.000790,1217.5,793600,0.8862
3110,3.104978,2.293539,0.373474,0.427642,0.000789,1222.7,796160,0.8722
3120,3.108275,2.309801,0.370667,0.424610,0.000788,1227.3,798720,0.8715
3130,3.108796,2.329654,0.371582,0.422678,0.000786,1231.0,801280,0.8774
3140,3.177635,2.320233,0.369324,0.424805,0.000785,1234.2,803840,0.8681
3150,3.076491,2.298919,0.378601,0.431166,0.000784,1238.3,806400,0.8770
3160,3.085946,2.325388,0.374207,0.424698,0.000782,1242.2,808960,0.8802
3170,3.144404,2.324407,0.373474,0.428291,0.000781,1246.9,811520,0.8712
3180,3.028814,2.297408,0.383911,0.432734,0.000780,1250.3,814080,0.8860
3190,3.126566,2.330570,0.372375,0.425162,0.000778,1254.2,816640,0.8747
3200,3.097857,2.330398,0.377869,0.427761,0.000777,1258.1,819200,0.8821
3210,3.053304,2.312644,0.380249,0.429953,0.000776,1262.9,821760,0.8835
3220,3.050576,2.277874,0.382324,0.434499,0.000774,1267.7,824320,0.8782
3230,3.045411,2.262078,0.380127,0.434021,0.000773,1271.4,826880,0.8751
3240,3.036009,2.267519,0.378296,0.431427,0.000772,1275.3,829440,0.8763
3250,3.169261,2.318573,0.366028,0.421775,0.000770,1279.7,832000,0.8672
3260,3.123048,2.326064,0.377075,0.429565,0.000769,1283.9,834560,0.8774
3270,3.041181,2.308944,0.380249,0.427923,0.000768,1287.6,837120,0.8879
3280,3.246659,2.339151,0.367859,0.426144,0.000766,1290.9,839680,0.8619
3290,3.035237,2.274528,0.380798,0.431928,0.000765,1294.5,842240,0.8805
3300,3.113808,2.280018,0.372498,0.429862,0.000764,1298.0,844800,0.8650
3310,3.156681,2.293346,0.373108,0.430191,0.000762,1302.8,847360,0.8669
3320,3.097340,2.308070,0.375793,0.428442,0.000761,1307.8,849920,0.8760
3330,2.982994,2.226941,0.389038,0.443377,0.000760,1311.4,852480,0.8763
3340,3.107519,2.264900,0.380310,0.438209,0.000758,1316.0,855040,0.8668
3350,3.069952,2.319374,0.381958,0.430608,0.000757,1320.1,857600,0.8862
3360,3.159993,2.303542,0.375854,0.432592,0.000756,1323.1,860160,0.8674
3370,3.016763,2.254834,0.388428,0.441770,0.000754,1326.8,862720,0.8773
3380,3.087085,2.294646,0.382507,0.436232,0.000753,1330.6,865280,0.8753
3390,2.981008,2.265329,0.384888,0.432873,0.000752,1334.2,867840,0.8879
3400,2.997339,2.267216,0.385803,0.435553,0.000750,1338.4,870400,0.8855
3410,3.166685,2.300759,0.378540,0.435636,0.000749,1343.7,872960,0.8677
