stage	task	act	rho	H	beta	T	dt	init_scale	seed	conv_free	conv_nudge	accuracy	mse	mean_settle	osc_ratio	spectral_w1	spectral_w2	output_mag	seg_crossings
2	ADD	c19_r1	1	10	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	1.022183	9.1	0.0000	0.3103	0.4325	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	1.022175	9.0	0.0000	0.3356	0.4425	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	1.022167	9.0	0.0000	0.3274	0.4183	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	1.022183	9.1	0.0000	0.3103	0.4325	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	1.022175	9.0	0.0000	0.3356	0.4425	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	1.022167	9.0	0.0000	0.3274	0.4183	0.1861	0.0
2	ADD	c19_r1	1	10	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	1.022183	9.1	0.0000	0.3103	0.4325	0.1861	0.0
2	ADD	c19_r1	1	10	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.947491	9.2	0.0000	0.6011	0.7772	0.1506	0.0
2	ADD	c19_r1	1	10	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.946698	9.2	0.0000	0.6179	0.7535	0.1504	0.0
2	ADD	c19_r1	1	10	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.947239	9.3	0.0000	0.6085	0.7480	0.1507	0.0
2	ADD	c19_r1	1	10	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.947491	9.2	0.0000	0.6011	0.7772	0.1506	0.0
2	ADD	c19_r1	1	10	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.946698	9.2	0.0000	0.6179	0.7535	0.1504	0.0
2	ADD	c19_r1	1	10	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.947239	9.3	0.0000	0.6085	0.7480	0.1507	0.0
2	ADD	c19_r1	1	10	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.947491	9.2	0.0000	0.6011	0.7772	0.1506	0.0
2	ADD	c19_r1	1	10	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.946698	9.2	0.0000	0.6179	0.7535	0.1504	0.0
2	ADD	c19_r1	1	10	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.947239	9.3	0.0000	0.6085	0.7480	0.1507	0.0
2	ADD	c19_r1	1	10	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.947491	9.2	0.0000	0.6011	0.7772	0.1506	0.0
2	ADD	c19_r1	1	10	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.946698	9.2	0.0000	0.6179	0.7535	0.1504	0.0
2	ADD	c19_r1	1	10	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.947239	9.3	0.0000	0.6085	0.7480	0.1507	0.0
2	ADD	c19_r1	1	10	1.00	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.736031	11.3	0.0000	0.9091	1.0027	0.0529	0.0
2	ADD	c19_r1	1	10	1.00	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.733944	11.0	0.0000	0.9434	0.9952	0.0527	0.0
2	ADD	c19_r1	1	10	1.00	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.736044	11.0	0.0000	0.9241	0.9786	0.0527	0.0
2	ADD	c19_r1	1	10	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.736027	11.3	0.0000	0.9091	1.0034	0.0529	0.0
2	ADD	c19_r1	1	10	1.00	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.733914	11.0	0.0000	0.9431	0.9955	0.0527	0.0
2	ADD	c19_r1	1	10	1.00	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.734135	11.0	0.0000	0.9631	1.0205	0.0552	0.0
2	ADD	c19_r1	1	10	1.00	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.736101	11.2	0.0000	0.9091	1.0048	0.0528	0.0
2	ADD	c19_r1	1	10	1.00	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.732974	10.6	0.0000	1.1082	0.9002	0.0658	0.0
2	ADD	c19_r1	1	10	1.00	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.732429	10.9	0.0000	1.1189	1.0839	0.0589	0.0
2	ADD	c19_r1	1	10	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.734712	11.2	0.0000	0.9608	1.0505	0.0549	0.0
2	ADD	c19_r1	1	10	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.732714	10.4	0.0000	1.0956	0.8957	0.0656	0.0
2	ADD	c19_r1	1	10	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.732429	10.9	0.0000	1.1188	1.0840	0.0589	0.0
2	ADD	c19_r1	1	20	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0400	1.022160	9.1	0.0000	0.3402	0.4166	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	1.022124	9.0	0.0000	0.2279	0.3355	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	1.022159	9.0	0.0000	0.3543	0.4199	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	1.022160	9.1	0.0000	0.3405	0.4165	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	1.022124	9.0	0.0000	0.2286	0.3355	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	1.022159	9.0	0.0000	0.3547	0.4198	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	1.022160	9.1	0.0000	0.3405	0.4165	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	1.022124	9.0	0.0000	0.2286	0.3355	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	1.022159	9.0	0.0000	0.3547	0.4198	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	1.022160	9.1	0.0000	0.3405	0.4165	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	1.022124	9.0	0.0000	0.2286	0.3355	0.1861	0.0
2	ADD	c19_r1	1	20	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	1.022159	9.0	0.0000	0.3547	0.4198	0.1861	0.0
2	ADD	c19_r1	1	20	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.947748	10.0	0.0000	0.7056	0.7311	0.1509	0.0
2	ADD	c19_r1	1	20	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.946626	9.9	0.0000	0.7044	0.6968	0.1503	0.0
2	ADD	c19_r1	1	20	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.946411	10.0	0.0000	0.7199	0.7156	0.1504	0.0
2	ADD	c19_r1	1	20	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.947749	10.0	0.0000	0.7055	0.7311	0.1509	0.0
2	ADD	c19_r1	1	20	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.946626	9.9	0.0000	0.7043	0.6969	0.1503	0.0
2	ADD	c19_r1	1	20	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.946411	10.0	0.0000	0.7199	0.7156	0.1504	0.0
2	ADD	c19_r1	1	20	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.947749	10.0	0.0000	0.7055	0.7311	0.1509	0.0
2	ADD	c19_r1	1	20	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.946626	9.9	0.0000	0.7043	0.6969	0.1503	0.0
2	ADD	c19_r1	1	20	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.946411	10.0	0.0000	0.7199	0.7156	0.1504	0.0
2	ADD	c19_r1	1	20	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.947749	10.0	0.0000	0.7055	0.7311	0.1509	0.0
2	ADD	c19_r1	1	20	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.946626	9.9	0.0000	0.7043	0.6969	0.1503	0.0
2	ADD	c19_r1	1	20	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.946411	10.0	0.0000	0.7199	0.7156	0.1504	0.0
2	ADD	c19_r1	1	20	1.00	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.738550	10.6	0.0000	1.0821	0.9757	0.0525	0.0
2	ADD	c19_r1	1	20	1.00	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.734585	10.7	0.0000	1.0391	0.9314	0.0525	0.0
2	ADD	c19_r1	1	20	1.00	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.733674	10.6	0.0000	1.1124	0.9726	0.0526	0.0
2	ADD	c19_r1	1	20	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.738491	10.6	0.0000	1.0836	0.9768	0.0525	0.0
2	ADD	c19_r1	1	20	1.00	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.735803	10.6	0.0000	1.0588	0.9409	0.0519	0.0
2	ADD	c19_r1	1	20	1.00	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.733669	10.6	0.0000	1.1130	0.9733	0.0526	0.0
2	ADD	c19_r1	1	20	1.00	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.738455	10.6	0.0000	1.0850	0.9770	0.0525	0.0
2	ADD	c19_r1	1	20	1.00	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.731824	11.0	0.0000	1.3090	0.8050	0.0766	0.0
2	ADD	c19_r1	1	20	1.00	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.737903	11.4	0.0000	1.2870	0.8538	0.0779	0.0
2	ADD	c19_r1	1	20	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.727248	10.8	0.0000	1.3304	0.9452	0.0618	0.0
2	ADD	c19_r1	1	20	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.731893	11.0	0.0000	1.3059	0.8171	0.0764	0.0
2	ADD	c19_r1	1	20	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.734961	11.3	0.0000	1.3671	0.8141	0.0828	0.0
2	ADD	c19_r1	1	50	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0400	1.022197	9.8	0.0000	0.3472	0.4071	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	1.022178	9.8	0.0000	0.3704	0.4199	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	1.022198	9.8	0.0000	0.3903	0.4511	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	1.022197	9.8	0.0000	0.3477	0.4070	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	1.022178	9.8	0.0000	0.3709	0.4198	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	1.022198	9.8	0.0000	0.3908	0.4510	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	1.022197	9.8	0.0000	0.3477	0.4070	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	1.022178	9.8	0.0000	0.3709	0.4198	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	1.022198	9.8	0.0000	0.3908	0.4510	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	1.022197	9.8	0.0000	0.3477	0.4070	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	1.022178	9.8	0.0000	0.3709	0.4198	0.1861	0.0
2	ADD	c19_r1	1	50	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	1.022198	9.8	0.0000	0.3908	0.4510	0.1861	0.0
2	ADD	c19_r1	1	50	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.946484	10.0	0.0000	0.8048	0.6837	0.1508	0.0
2	ADD	c19_r1	1	50	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.947744	10.0	0.0000	0.7882	0.6874	0.1511	0.0
2	ADD	c19_r1	1	50	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.947112	10.0	0.0000	0.8458	0.6995	0.1509	0.0
2	ADD	c19_r1	1	50	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.946486	10.0	0.0000	0.8047	0.6838	0.1508	0.0
2	ADD	c19_r1	1	50	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.947744	10.0	0.0000	0.7881	0.6875	0.1511	0.0
2	ADD	c19_r1	1	50	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.947112	10.0	0.0000	0.8458	0.6995	0.1509	0.0
2	ADD	c19_r1	1	50	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.946486	10.0	0.0000	0.8047	0.6838	0.1508	0.0
2	ADD	c19_r1	1	50	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.947744	10.0	0.0000	0.7881	0.6875	0.1511	0.0
2	ADD	c19_r1	1	50	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.947112	10.0	0.0000	0.8458	0.6995	0.1509	0.0
2	ADD	c19_r1	1	50	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.946486	10.0	0.0000	0.8047	0.6838	0.1508	0.0
2	ADD	c19_r1	1	50	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.947744	10.0	0.0000	0.7881	0.6875	0.1511	0.0
2	ADD	c19_r1	1	50	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.947112	10.0	0.0000	0.8458	0.6995	0.1509	0.0
2	ADD	c19_r1	1	50	1.00	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.734112	11.0	0.0000	1.2762	0.8650	0.0560	0.0
2	ADD	c19_r1	1	50	1.00	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.735321	10.6	0.0000	1.2756	0.8601	0.0536	0.0
2	ADD	c19_r1	1	50	1.00	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.737870	11.0	0.0000	1.3411	0.8518	0.0556	0.0
2	ADD	c19_r1	1	50	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.736702	11.7	0.0000	1.3076	0.7982	0.0689	0.0
2	ADD	c19_r1	1	50	1.00	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.735303	10.6	0.0000	1.2759	0.8608	0.0536	0.0
2	ADD	c19_r1	1	50	1.00	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.737867	11.0	0.0000	1.3410	0.8523	0.0556	0.0
2	ADD	c19_r1	1	50	1.00	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.733715	11.8	0.0000	1.3327	0.8196	0.0708	0.0
2	ADD	c19_r1	1	50	1.00	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.727320	10.8	0.0000	1.3403	0.8447	0.0598	0.0
2	ADD	c19_r1	1	50	1.00	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.729329	10.8	0.0000	1.3737	0.8225	0.0641	0.0
2	ADD	c19_r1	1	50	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.734171	11.8	0.0000	1.4062	0.7719	0.0755	0.0
2	ADD	c19_r1	1	50	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.732077	11.8	0.0000	1.3613	0.7948	0.0739	0.0
2	ADD	c19_r1	1	50	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.729343	10.8	0.0000	1.3733	0.8223	0.0640	0.0
2	ADD	c19_r4	4	10	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.805613	8.0	0.0000	0.2137	0.1856	0.0578	0.0
2	ADD	c19_r4	4	10	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.805543	7.9	0.0000	0.1826	0.1711	0.0577	0.0
2	ADD	c19_r4	4	10	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.805599	8.1	0.0000	0.2417	0.1752	0.0579	0.0
2	ADD	c19_r4	4	10	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.805613	8.0	0.0000	0.2142	0.1855	0.0578	0.0
2	ADD	c19_r4	4	10	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.805543	7.9	0.0000	0.1831	0.1710	0.0577	0.0
2	ADD	c19_r4	4	10	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.805599	8.1	0.0000	0.2422	0.1754	0.0579	0.0
2	ADD	c19_r4	4	10	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.805613	8.0	0.0000	0.2142	0.1855	0.0578	0.0
2	ADD	c19_r4	4	10	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.805543	7.9	0.0000	0.1831	0.1710	0.0577	0.0
2	ADD	c19_r4	4	10	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.805599	8.1	0.0000	0.2422	0.1754	0.0579	0.0
2	ADD	c19_r4	4	10	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.805613	8.0	0.0000	0.2142	0.1855	0.0578	0.0
2	ADD	c19_r4	4	10	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.805543	7.9	0.0000	0.1831	0.1710	0.0577	0.0
2	ADD	c19_r4	4	10	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.805599	8.1	0.0000	0.2422	0.1754	0.0579	0.0
2	ADD	c19_r4	4	10	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	8.9	0.0000	0.3408	0.3411	0.0002	0.0
2	ADD	c19_r4	4	10	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3591	0.2978	0.0004	0.0
2	ADD	c19_r4	4	10	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.720017	9.0	0.0000	0.3534	0.3682	0.0006	0.0
2	ADD	c19_r4	4	10	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	8.9	0.0000	0.3408	0.3410	0.0002	0.0
2	ADD	c19_r4	4	10	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3593	0.2977	0.0004	0.0
2	ADD	c19_r4	4	10	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.720017	9.0	0.0000	0.3535	0.3681	0.0006	0.0
2	ADD	c19_r4	4	10	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	8.9	0.0000	0.3408	0.3410	0.0002	0.0
2	ADD	c19_r4	4	10	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3593	0.2977	0.0004	0.0
2	ADD	c19_r4	4	10	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.720017	9.0	0.0000	0.3535	0.3681	0.0006	0.0
2	ADD	c19_r4	4	10	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	8.9	0.0000	0.3408	0.3410	0.0002	0.0
2	ADD	c19_r4	4	10	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3593	0.2977	0.0004	0.0
2	ADD	c19_r4	4	10	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.720017	9.0	0.0000	0.3535	0.3681	0.0006	0.0
2	ADD	c19_r4	4	10	1.00	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.723560	12.1	0.0000	0.3475	0.8080	0.0189	0.0
2	ADD	c19_r4	4	10	1.00	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.723628	11.9	0.0000	0.3817	0.7654	0.0181	0.0
2	ADD	c19_r4	4	10	1.00	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.724096	11.8	0.0000	0.3774	0.8156	0.0180	0.0
2	ADD	c19_r4	4	10	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.723544	12.1	0.0000	0.3483	0.8087	0.0189	0.0
2	ADD	c19_r4	4	10	1.00	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.723597	11.9	0.0000	0.3819	0.7682	0.0181	0.0
2	ADD	c19_r4	4	10	1.00	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.724104	11.8	0.0000	0.3776	0.8180	0.0180	0.0
2	ADD	c19_r4	4	10	1.00	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.723544	12.1	0.0000	0.3483	0.8087	0.0189	0.0
2	ADD	c19_r4	4	10	1.00	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.723597	11.9	0.0000	0.3819	0.7682	0.0181	0.0
2	ADD	c19_r4	4	10	1.00	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.724104	11.8	0.0000	0.3776	0.8180	0.0180	0.0
2	ADD	c19_r4	4	10	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.723544	12.1	0.0000	0.3483	0.8087	0.0189	0.0
2	ADD	c19_r4	4	10	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.723597	11.9	0.0000	0.3819	0.7682	0.0181	0.0
2	ADD	c19_r4	4	10	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.724104	11.8	0.0000	0.3776	0.8180	0.0180	0.0
2	ADD	c19_r4	4	20	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.805429	7.9	0.0000	0.2067	0.1875	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.805490	7.8	0.0000	0.1816	0.1642	0.0576	0.0
2	ADD	c19_r4	4	20	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.805471	7.9	0.0000	0.2415	0.1643	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.805429	7.9	0.0000	0.2071	0.1874	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.805490	7.8	0.0000	0.1816	0.1641	0.0576	0.0
2	ADD	c19_r4	4	20	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.805471	7.9	0.0000	0.2422	0.1644	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.805429	7.9	0.0000	0.2071	0.1874	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.805490	7.8	0.0000	0.1816	0.1641	0.0576	0.0
2	ADD	c19_r4	4	20	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.805471	7.9	0.0000	0.2422	0.1644	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.805429	7.9	0.0000	0.2071	0.1874	0.0577	0.0
2	ADD	c19_r4	4	20	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.805490	7.8	0.0000	0.1816	0.1641	0.0576	0.0
2	ADD	c19_r4	4	20	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.805471	7.9	0.0000	0.2422	0.1644	0.0577	0.0
2	ADD	c19_r4	4	20	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	9.0	0.0000	0.3472	0.3234	0.0003	0.0
2	ADD	c19_r4	4	20	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.720005	9.0	0.0000	0.3104	0.1974	0.0002	0.0
2	ADD	c19_r4	4	20	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3631	0.3320	0.0004	0.0
2	ADD	c19_r4	4	20	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	9.0	0.0000	0.3473	0.3233	0.0003	0.0
2	ADD	c19_r4	4	20	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.720005	9.0	0.0000	0.3107	0.1974	0.0002	0.0
2	ADD	c19_r4	4	20	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3633	0.3318	0.0004	0.0
2	ADD	c19_r4	4	20	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	9.0	0.0000	0.3473	0.3233	0.0003	0.0
2	ADD	c19_r4	4	20	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.720005	9.0	0.0000	0.3107	0.1974	0.0002	0.0
2	ADD	c19_r4	4	20	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3633	0.3318	0.0004	0.0
2	ADD	c19_r4	4	20	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.720009	9.0	0.0000	0.3473	0.3233	0.0003	0.0
2	ADD	c19_r4	4	20	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.720005	9.0	0.0000	0.3107	0.1974	0.0002	0.0
2	ADD	c19_r4	4	20	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.720011	9.0	0.0000	0.3633	0.3318	0.0004	0.0
2	ADD	c19_r4	4	20	1.00	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.724663	12.2	0.0000	0.4418	0.7234	0.0181	0.0
2	ADD	c19_r4	4	20	1.00	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.723957	11.6	0.0000	0.4503	0.6497	0.0180	0.0
2	ADD	c19_r4	4	20	1.00	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.722308	12.2	0.0000	0.4646	0.7102	0.0184	0.0
2	ADD	c19_r4	4	20	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.724643	12.2	0.0000	0.4415	0.7263	0.0181	0.0
2	ADD	c19_r4	4	20	1.00	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.723932	11.5	0.0000	0.4494	0.6514	0.0180	0.0
2	ADD	c19_r4	4	20	1.00	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.722312	12.2	0.0000	0.4627	0.7151	0.0184	0.0
2	ADD	c19_r4	4	20	1.00	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.724643	12.2	0.0000	0.4415	0.7263	0.0181	0.0
2	ADD	c19_r4	4	20	1.00	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.723932	11.5	0.0000	0.4494	0.6514	0.0180	0.0
2	ADD	c19_r4	4	20	1.00	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.722312	12.2	0.0000	0.4627	0.7151	0.0184	0.0
2	ADD	c19_r4	4	20	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.724643	12.2	0.0000	0.4415	0.7263	0.0181	0.0
